,client_id,cons_price_idx,euribor_three_months
19885,19885,93.444,4.966
19886,19886,93.444,4.966
19887,19887,93.444,4.966
19888,19888,93.444,4.966
19889,19889,93.444,4.966
19890,19890,93.444,4.966
19891,19891,93.444,4.966
19892,19892,93.444,4.966
19893,19893,93.444,4.966
19894,19894,93.444,4.966
19895,19895,93.444,4.966
19896,19896,93.444,4.966
19897,19897,93.444,4.966
19898,19898,93.444,4.966
19899,19899,93.444,4.966
19900,19900,93.444,4.966
19901,19901,93.444,4.966
19902,19902,93.444,4.966
19903,19903,93.444,4.966
19904,19904,93.444,4.966
19905,19905,93.444,4.966
19906,19906,93.444,4.966
19907,19907,93.444,4.966
19908,19908,93.444,4.966
19909,19909,93.444,4.966
19910,19910,93.444,4.966
19911,19911,93.444,4.966
19912,19912,93.444,4.966
19913,19913,93.444,4.966
19914,19914,93.444,4.966
19915,19915,93.444,4.966
19916,19916,93.444,4.966
19917,19917,93.444,4.966
19918,19918,93.444,4.966
19919,19919,93.444,4.966
19920,19920,93.444,4.966
19921,19921,93.444,4.966
19922,19922,93.444,4.966
19923,19923,93.444,4.966
19924,19924,93.444,4.966
19925,19925,93.444,4.966
19926,19926,93.444,4.966
19927,19927,93.444,4.966
19928,19928,93.444,4.966
19929,19929,93.444,4.966
19930,19930,93.444,4.966
19931,19931,93.444,4.966
19932,19932,93.444,4.966
19933,19933,93.444,4.966
19934,19934,93.444,4.966
19935,19935,93.444,4.966
19936,19936,93.444,4.966
19937,19937,93.444,4.966
19938,19938,93.444,4.966
19939,19939,93.444,4.966
19940,19940,93.444,4.966
19941,19941,93.444,4.966
19942,19942,93.444,4.966
19943,19943,93.444,4.966
19944,19944,93.444,4.966
19945,19945,93.444,4.966
19946,19946,93.444,4.966
19947,19947,93.444,4.966
19948,19948,93.444,4.966
19949,19949,93.444,4.966
19950,19950,93.444,4.966
19951,19951,93.444,4.966
19952,19952,93.444,4.966
19953,19953,93.444,4.966
19954,19954,93.444,4.966
19955,19955,93.444,4.966
19956,19956,93.444,4.966
19957,19957,93.444,4.966
19958,19958,93.444,4.966
19959,19959,93.444,4.966
19960,19960,93.444,4.966
19961,19961,93.444,4.966
19962,19962,93.444,4.966
19963,19963,93.444,4.966
19964,19964,93.444,4.966
19965,19965,93.444,4.966
19966,19966,93.444,4.966
19967,19967,93.444,4.966
19968,19968,93.444,4.966
19969,19969,93.444,4.966
19970,19970,93.444,4.966
19971,19971,93.444,4.966
19972,19972,93.444,4.966
19973,19973,93.444,4.966
19974,19974,93.444,4.966
19975,19975,93.444,4.966
19976,19976,93.444,4.966
19977,19977,93.444,4.966
19978,19978,93.444,4.966
19979,19979,93.444,4.966
19980,19980,93.444,4.966
19981,19981,93.444,4.966
19982,19982,93.444,4.966
19983,19983,93.444,4.966
19984,19984,93.444,4.966
19985,19985,93.444,4.966
19986,19986,93.444,4.966
19987,19987,93.444,4.966
19988,19988,93.444,4.966
19989,19989,93.444,4.966
19990,19990,93.444,4.966
19991,19991,93.444,4.966
19992,19992,93.444,4.966
19993,19993,93.444,4.966
19994,19994,93.444,4.966
19995,19995,93.444,4.966
19996,19996,93.444,4.966
19997,19997,93.444,4.966
19998,19998,93.444,4.966
19999,19999,93.444,4.966
20000,20000,93.444,4.966
20001,20001,93.444,4.966
20002,20002,93.444,4.966
20003,20003,93.444,4.966
20004,20004,93.444,4.966
20005,20005,93.444,4.966
20006,20006,93.444,4.966
20007,20007,93.444,4.966
20008,20008,93.444,4.966
20009,20009,93.444,4.966
20010,20010,93.444,4.966
20011,20011,93.444,4.966
20012,20012,93.444,4.966
20013,20013,93.444,4.966
20014,20014,93.444,4.966
20015,20015,93.444,4.966
20016,20016,93.444,4.966
20017,20017,93.444,4.966
20018,20018,93.444,4.966
20019,20019,93.444,4.966
20020,20020,93.444,4.966
20021,20021,93.444,4.966
20022,20022,93.444,4.966
20023,20023,93.444,4.966
20024,20024,93.444,4.966
20025,20025,93.444,4.966
20026,20026,93.444,4.966
20027,20027,93.444,4.965
20028,20028,93.444,4.965
20029,20029,93.444,4.965
20030,20030,93.444,4.965
20031,20031,93.444,4.965
20032,20032,93.444,4.965
20033,20033,93.444,4.965
20034,20034,93.444,4.965
20035,20035,93.444,4.965
20036,20036,93.444,4.965
20037,20037,93.444,4.965
20038,20038,93.444,4.965
20039,20039,93.444,4.965
20040,20040,93.444,4.965
20041,20041,93.444,4.965
20042,20042,93.444,4.965
20043,20043,93.444,4.965
20044,20044,93.444,4.965
20045,20045,93.444,4.965
20046,20046,93.444,4.965
20047,20047,93.444,4.965
20048,20048,93.444,4.965
20049,20049,93.444,4.965
20050,20050,93.444,4.965
20051,20051,93.444,4.965
20052,20052,93.444,4.965
20053,20053,93.444,4.965
20054,20054,93.444,4.965
20055,20055,93.444,4.965
20056,20056,93.444,4.965
20057,20057,93.444,4.965
20058,20058,93.444,4.965
20059,20059,93.444,4.965
20060,20060,93.444,4.965
20061,20061,93.444,4.965
20062,20062,93.444,4.965
20063,20063,93.444,4.965
20064,20064,93.444,4.965
20065,20065,93.444,4.965
20066,20066,93.444,4.965
20067,20067,93.444,4.965
20068,20068,93.444,4.965
20069,20069,93.444,4.965
20070,20070,93.444,4.965
20071,20071,93.444,4.965
20072,20072,93.444,4.965
20073,20073,93.444,4.965
20074,20074,93.444,4.965
20075,20075,93.444,4.965
20076,20076,93.444,4.965
20077,20077,93.444,4.965
20078,20078,93.444,4.965
20079,20079,93.444,4.965
20080,20080,93.444,4.965
20081,20081,93.444,4.965
20082,20082,93.444,4.965
20083,20083,93.444,4.965
20084,20084,93.444,4.965
20085,20085,93.444,4.965
20086,20086,93.444,4.965
20087,20087,93.444,4.965
20088,20088,93.444,4.965
20089,20089,93.444,4.965
20090,20090,93.444,4.965
20091,20091,93.444,4.965
20092,20092,93.444,4.965
20093,20093,93.444,4.965
20094,20094,93.444,4.965
20095,20095,93.444,4.965
20096,20096,93.444,4.965
20097,20097,93.444,4.965
20098,20098,93.444,4.965
20099,20099,93.444,4.965
20100,20100,93.444,4.965
20101,20101,93.444,4.965
20102,20102,93.444,4.965
20103,20103,93.444,4.965
20104,20104,93.444,4.965
20105,20105,93.444,4.965
20106,20106,93.444,4.965
20107,20107,93.444,4.965
20108,20108,93.444,4.965
20109,20109,93.444,4.965
20110,20110,93.444,4.965
20111,20111,93.444,4.965
20112,20112,93.444,4.965
20113,20113,93.444,4.965
20114,20114,93.444,4.965
20115,20115,93.444,4.965
20116,20116,93.444,4.965
20117,20117,93.444,4.965
20118,20118,93.444,4.965
20119,20119,93.444,4.965
20120,20120,93.444,4.965
20121,20121,93.444,4.965
20122,20122,93.444,4.965
20123,20123,93.444,4.965
20124,20124,93.444,4.965
20125,20125,93.444,4.965
20126,20126,93.444,4.965
20127,20127,93.444,4.965
20128,20128,93.444,4.965
20129,20129,93.444,4.965
20130,20130,93.444,4.965
20131,20131,93.444,4.965
20132,20132,93.444,4.965
20133,20133,93.444,4.965
20134,20134,93.444,4.965
20135,20135,93.444,4.965
20136,20136,93.444,4.965
20137,20137,93.444,4.965
20138,20138,93.444,4.965
20139,20139,93.444,4.965
20140,20140,93.444,4.965
20141,20141,93.444,4.965
20142,20142,93.444,4.965
20143,20143,93.444,4.965
20144,20144,93.444,4.965
20145,20145,93.444,4.965
20146,20146,93.444,4.965
20147,20147,93.444,4.965
20148,20148,93.444,4.965
20149,20149,93.444,4.965
20150,20150,93.444,4.965
20151,20151,93.444,4.965
20152,20152,93.444,4.965
20153,20153,93.444,4.965
20154,20154,93.444,4.965
20155,20155,93.444,4.965
20156,20156,93.444,4.965
20157,20157,93.444,4.965
20158,20158,93.444,4.965
20159,20159,93.444,4.965
20160,20160,93.444,4.965
20161,20161,93.444,4.965
20162,20162,93.444,4.965
20163,20163,93.444,4.965
20164,20164,93.444,4.965
20165,20165,93.444,4.965
20166,20166,93.444,4.965
20167,20167,93.444,4.965
20168,20168,93.444,4.965
20169,20169,93.444,4.965
20170,20170,93.444,4.965
20171,20171,93.444,4.965
20172,20172,93.444,4.965
20173,20173,93.444,4.965
20174,20174,93.444,4.965
20175,20175,93.444,4.965
20176,20176,93.444,4.965
20177,20177,93.444,4.965
20178,20178,93.444,4.965
20179,20179,93.444,4.965
20180,20180,93.444,4.965
20181,20181,93.444,4.965
20182,20182,93.444,4.965
20183,20183,93.444,4.965
20184,20184,93.444,4.965
20185,20185,93.444,4.965
20186,20186,93.444,4.965
20187,20187,93.444,4.965
20188,20188,93.444,4.965
20189,20189,93.444,4.965
20190,20190,93.444,4.965
20191,20191,93.444,4.965
20192,20192,93.444,4.965
20193,20193,93.444,4.965
20194,20194,93.444,4.965
20195,20195,93.444,4.965
20196,20196,93.444,4.965
20197,20197,93.444,4.965
20198,20198,93.444,4.965
20199,20199,93.444,4.965
20200,20200,93.444,4.965
20201,20201,93.444,4.965
20202,20202,93.444,4.965
20203,20203,93.444,4.965
20204,20204,93.444,4.965
20205,20205,93.444,4.965
20206,20206,93.444,4.965
20207,20207,93.444,4.965
20208,20208,93.444,4.965
20209,20209,93.444,4.965
20210,20210,93.444,4.965
20211,20211,93.444,4.965
20212,20212,93.444,4.965
20213,20213,93.444,4.965
20214,20214,93.444,4.965
20215,20215,93.444,4.965
20216,20216,93.444,4.965
20217,20217,93.444,4.965
20218,20218,93.444,4.965
20219,20219,93.444,4.965
20220,20220,93.444,4.965
20221,20221,93.444,4.965
20222,20222,93.444,4.965
20223,20223,93.444,4.965
20224,20224,93.444,4.965
20225,20225,93.444,4.965
20226,20226,93.444,4.965
20227,20227,93.444,4.965
20228,20228,93.444,4.965
20229,20229,93.444,4.965
20230,20230,93.444,4.965
20231,20231,93.444,4.965
20232,20232,93.444,4.965
20233,20233,93.444,4.965
20234,20234,93.444,4.965
20235,20235,93.444,4.965
20236,20236,93.444,4.965
20237,20237,93.444,4.965
20238,20238,93.444,4.965
20239,20239,93.444,4.965
20240,20240,93.444,4.965
20241,20241,93.444,4.965
20242,20242,93.444,4.965
20243,20243,93.444,4.965
20244,20244,93.444,4.965
20245,20245,93.444,4.965
20246,20246,93.444,4.965
20247,20247,93.444,4.965
20248,20248,93.444,4.965
20249,20249,93.444,4.965
20250,20250,93.444,4.965
20251,20251,93.444,4.965
20252,20252,93.444,4.965
20253,20253,93.444,4.965
20254,20254,93.444,4.965
20255,20255,93.444,4.965
20256,20256,93.444,4.965
20257,20257,93.444,4.965
20258,20258,93.444,4.965
20259,20259,93.444,4.965
20260,20260,93.444,4.965
20261,20261,93.444,4.965
20262,20262,93.444,4.965
20263,20263,93.444,4.965
20264,20264,93.444,4.965
20265,20265,93.444,4.965
20266,20266,93.444,4.965
20267,20267,93.444,4.965
20268,20268,93.444,4.965
20269,20269,93.444,4.965
20270,20270,93.444,4.965
20271,20271,93.444,4.965
20272,20272,93.444,4.965
20273,20273,93.444,4.965
20274,20274,93.444,4.965
20275,20275,93.444,4.965
20276,20276,93.444,4.965
20277,20277,93.444,4.965
20278,20278,93.444,4.965
20279,20279,93.444,4.965
20280,20280,93.444,4.965
20281,20281,93.444,4.965
20282,20282,93.444,4.965
20283,20283,93.444,4.965
20284,20284,93.444,4.965
20285,20285,93.444,4.965
20286,20286,93.444,4.965
20287,20287,93.444,4.965
20288,20288,93.444,4.965
20289,20289,93.444,4.965
20290,20290,93.444,4.965
20291,20291,93.444,4.965
20292,20292,93.444,4.965
20293,20293,93.444,4.965
20294,20294,93.444,4.965
20295,20295,93.444,4.965
20296,20296,93.444,4.965
20297,20297,93.444,4.965
20298,20298,93.444,4.965
20299,20299,93.444,4.965
20300,20300,93.444,4.965
20301,20301,93.444,4.965
20302,20302,93.444,4.965
20303,20303,93.444,4.965
20304,20304,93.444,4.965
20305,20305,93.444,4.965
20306,20306,93.444,4.965
20307,20307,93.444,4.965
20308,20308,93.444,4.965
20309,20309,93.444,4.965
20310,20310,93.444,4.965
20311,20311,93.444,4.965
20312,20312,93.444,4.965
20313,20313,93.444,4.965
20314,20314,93.444,4.965
20315,20315,93.444,4.965
20316,20316,93.444,4.965
20317,20317,93.444,4.965
20318,20318,93.444,4.965
20319,20319,93.444,4.965
20320,20320,93.444,4.965
20321,20321,93.444,4.965
20322,20322,93.444,4.965
20323,20323,93.444,4.965
20324,20324,93.444,4.965
20325,20325,93.444,4.965
20326,20326,93.444,4.965
20327,20327,93.444,4.965
20328,20328,93.444,4.965
20329,20329,93.444,4.965
20330,20330,93.444,4.965
20331,20331,93.444,4.965
20332,20332,93.444,4.965
20333,20333,93.444,4.965
20334,20334,93.444,4.966
20335,20335,93.444,4.966
20336,20336,93.444,4.966
20337,20337,93.444,4.966
20338,20338,93.444,4.966
20339,20339,93.444,4.966
20340,20340,93.444,4.966
20341,20341,93.444,4.966
20342,20342,93.444,4.966
20343,20343,93.444,4.966
20344,20344,93.444,4.966
20345,20345,93.444,4.966
20346,20346,93.444,4.966
20347,20347,93.444,4.966
20348,20348,93.444,4.966
20349,20349,93.444,4.966
20350,20350,93.444,4.966
20351,20351,93.444,4.966
20352,20352,93.444,4.966
20353,20353,93.444,4.966
20354,20354,93.444,4.966
20355,20355,93.444,4.966
20356,20356,93.444,4.966
20357,20357,93.444,4.966
20358,20358,93.444,4.966
20359,20359,93.444,4.966
20360,20360,93.444,4.966
20361,20361,93.444,4.966
20362,20362,93.444,4.966
20363,20363,93.444,4.966
20364,20364,93.444,4.966
20365,20365,93.444,4.966
20366,20366,93.444,4.966
20367,20367,93.444,4.966
20368,20368,93.444,4.966
20369,20369,93.444,4.966
20370,20370,93.444,4.966
20371,20371,93.444,4.966
20372,20372,93.444,4.966
20373,20373,93.444,4.966
20374,20374,93.444,4.966
20375,20375,93.444,4.966
20376,20376,93.444,4.966
20377,20377,93.444,4.966
20378,20378,93.444,4.966
20379,20379,93.444,4.966
20380,20380,93.444,4.966
20381,20381,93.444,4.966
20382,20382,93.444,4.966
20383,20383,93.444,4.966
20384,20384,93.444,4.966
20385,20385,93.444,4.966
20386,20386,93.444,4.966
20387,20387,93.444,4.966
20388,20388,93.444,4.966
20389,20389,93.444,4.966
20390,20390,93.444,4.966
20391,20391,93.444,4.966
20392,20392,93.444,4.966
20393,20393,93.444,4.966
20394,20394,93.444,4.966
20395,20395,93.444,4.966
20396,20396,93.444,4.966
20397,20397,93.444,4.966
20398,20398,93.444,4.966
20399,20399,93.444,4.966
20400,20400,93.444,4.966
20401,20401,93.444,4.966
20402,20402,93.444,4.966
20403,20403,93.444,4.966
20404,20404,93.444,4.966
20405,20405,93.444,4.966
20406,20406,93.444,4.966
20407,20407,93.444,4.966
20408,20408,93.444,4.966
20409,20409,93.444,4.966
20410,20410,93.444,4.966
20411,20411,93.444,4.966
20412,20412,93.444,4.966
20413,20413,93.444,4.966
20414,20414,93.444,4.966
20415,20415,93.444,4.966
20416,20416,93.444,4.966
20417,20417,93.444,4.966
20418,20418,93.444,4.966
20419,20419,93.444,4.966
20420,20420,93.444,4.966
20421,20421,93.444,4.966
20422,20422,93.444,4.966
20423,20423,93.444,4.966
20424,20424,93.444,4.966
20425,20425,93.444,4.966
20426,20426,93.444,4.966
20427,20427,93.444,4.966
20428,20428,93.444,4.966
20429,20429,93.444,4.966
20430,20430,93.444,4.966
20431,20431,93.444,4.966
20432,20432,93.444,4.966
20433,20433,93.444,4.966
20434,20434,93.444,4.966
20435,20435,93.444,4.966
20436,20436,93.444,4.966
20437,20437,93.444,4.966
20438,20438,93.444,4.966
20439,20439,93.444,4.966
20440,20440,93.444,4.966
20441,20441,93.444,4.966
20442,20442,93.444,4.966
20443,20443,93.444,4.966
20444,20444,93.444,4.966
20445,20445,93.444,4.966
20446,20446,93.444,4.966
20447,20447,93.444,4.966
20448,20448,93.444,4.966
20449,20449,93.444,4.966
20450,20450,93.444,4.966
20451,20451,93.444,4.966
20452,20452,93.444,4.966
20453,20453,93.444,4.966
20454,20454,93.444,4.966
20455,20455,93.444,4.966
20456,20456,93.444,4.966
20457,20457,93.444,4.966
20458,20458,93.444,4.966
20459,20459,93.444,4.966
20460,20460,93.444,4.966
20461,20461,93.444,4.966
20462,20462,93.444,4.966
20463,20463,93.444,4.966
20464,20464,93.444,4.966
20465,20465,93.444,4.966
20466,20466,93.444,4.966
20467,20467,93.444,4.966
20468,20468,93.444,4.966
20469,20469,93.444,4.966
20470,20470,93.444,4.966
20471,20471,93.444,4.966
20472,20472,93.444,4.966
20473,20473,93.444,4.966
20474,20474,93.444,4.966
20475,20475,93.444,4.966
20476,20476,93.444,4.966
20477,20477,93.444,4.966
20478,20478,93.444,4.966
20479,20479,93.444,4.966
20480,20480,93.444,4.966
20481,20481,93.444,4.966
20482,20482,93.444,4.966
20483,20483,93.444,4.966
20484,20484,93.444,4.966
20485,20485,93.444,4.966
20486,20486,93.444,4.966
20487,20487,93.444,4.966
20488,20488,93.444,4.966
20489,20489,93.444,4.966
20490,20490,93.444,4.966
20491,20491,93.444,4.966
20492,20492,93.444,4.966
20493,20493,93.444,4.966
20494,20494,93.444,4.966
20495,20495,93.444,4.966
20496,20496,93.444,4.966
20497,20497,93.444,4.966
20498,20498,93.444,4.966
20499,20499,93.444,4.966
20500,20500,93.444,4.966
20501,20501,93.444,4.966
20502,20502,93.444,4.966
20503,20503,93.444,4.966
20504,20504,93.444,4.966
20505,20505,93.444,4.966
20506,20506,93.444,4.966
20507,20507,93.444,4.966
20508,20508,93.444,4.966
20509,20509,93.444,4.966
20510,20510,93.444,4.966
20511,20511,93.444,4.966
20512,20512,93.444,4.966
20513,20513,93.444,4.966
20514,20514,93.444,4.966
20515,20515,93.444,4.966
20516,20516,93.444,4.966
20517,20517,93.444,4.966
20518,20518,93.444,4.966
20519,20519,93.444,4.966
20520,20520,93.444,4.966
20521,20521,93.444,4.966
20522,20522,93.444,4.966
20523,20523,93.444,4.966
20524,20524,93.444,4.966
20525,20525,93.444,4.966
20526,20526,93.444,4.966
20527,20527,93.444,4.966
20528,20528,93.444,4.966
20529,20529,93.444,4.966
20530,20530,93.444,4.966
20531,20531,93.444,4.966
20532,20532,93.444,4.966
20533,20533,93.444,4.966
20534,20534,93.444,4.966
20535,20535,93.444,4.966
20536,20536,93.444,4.966
20537,20537,93.444,4.966
20538,20538,93.444,4.966
20539,20539,93.444,4.966
20540,20540,93.444,4.966
20541,20541,93.444,4.966
20542,20542,93.444,4.966
20543,20543,93.444,4.966
20544,20544,93.444,4.966
20545,20545,93.444,4.966
20546,20546,93.444,4.966
20547,20547,93.444,4.966
20548,20548,93.444,4.966
20549,20549,93.444,4.966
20550,20550,93.444,4.966
20551,20551,93.444,4.966
20552,20552,93.444,4.966
20553,20553,93.444,4.966
20554,20554,93.444,4.966
20555,20555,93.444,4.966
20556,20556,93.444,4.966
20557,20557,93.444,4.966
20558,20558,93.444,4.966
20559,20559,93.444,4.966
20560,20560,93.444,4.966
20561,20561,93.444,4.966
20562,20562,93.444,4.966
20563,20563,93.444,4.966
20564,20564,93.444,4.966
20565,20565,93.444,4.966
20566,20566,93.444,4.966
20567,20567,93.444,4.966
20568,20568,93.444,4.966
20569,20569,93.444,4.966
20570,20570,93.444,4.966
20571,20571,93.444,4.966
20572,20572,93.444,4.966
20573,20573,93.444,4.966
20574,20574,93.444,4.966
20575,20575,93.444,4.966
20576,20576,93.444,4.966
20577,20577,93.444,4.966
20578,20578,93.444,4.966
20579,20579,93.444,4.966
20580,20580,93.444,4.966
20581,20581,93.444,4.966
20582,20582,93.444,4.966
20583,20583,93.444,4.966
20584,20584,93.444,4.966
20585,20585,93.444,4.966
20586,20586,93.444,4.966
20587,20587,93.444,4.966
20588,20588,93.444,4.966
20589,20589,93.444,4.966
20590,20590,93.444,4.966
20591,20591,93.444,4.966
20592,20592,93.444,4.966
20593,20593,93.444,4.966
20594,20594,93.444,4.966
20595,20595,93.444,4.966
20596,20596,93.444,4.965
20597,20597,93.444,4.965
20598,20598,93.444,4.965
20599,20599,93.444,4.965
20600,20600,93.444,4.965
20601,20601,93.444,4.965
20602,20602,93.444,4.965
20603,20603,93.444,4.965
20604,20604,93.444,4.965
20605,20605,93.444,4.965
20606,20606,93.444,4.965
20607,20607,93.444,4.965
20608,20608,93.444,4.965
20609,20609,93.444,4.965
20610,20610,93.444,4.965
20611,20611,93.444,4.965
20612,20612,93.444,4.965
20613,20613,93.444,4.965
20614,20614,93.444,4.965
20615,20615,93.444,4.965
20616,20616,93.444,4.965
20617,20617,93.444,4.965
20618,20618,93.444,4.965
20619,20619,93.444,4.965
20620,20620,93.444,4.965
20621,20621,93.444,4.965
20622,20622,93.444,4.965
20623,20623,93.444,4.965
20624,20624,93.444,4.965
20625,20625,93.444,4.965
20626,20626,93.444,4.965
20627,20627,93.444,4.965
20628,20628,93.444,4.965
20629,20629,93.444,4.965
20630,20630,93.444,4.965
20631,20631,93.444,4.965
20632,20632,93.444,4.965
20633,20633,93.444,4.965
20634,20634,93.444,4.965
20635,20635,93.444,4.965
20636,20636,93.444,4.965
20637,20637,93.444,4.965
20638,20638,93.444,4.965
20639,20639,93.444,4.965
20640,20640,93.444,4.965
20641,20641,93.444,4.965
20642,20642,93.444,4.965
20643,20643,93.444,4.965
20644,20644,93.444,4.965
20645,20645,93.444,4.965
20646,20646,93.444,4.965
20647,20647,93.444,4.965
20648,20648,93.444,4.965
20649,20649,93.444,4.965
20650,20650,93.444,4.965
20651,20651,93.444,4.965
20652,20652,93.444,4.965
20653,20653,93.444,4.965
20654,20654,93.444,4.965
20655,20655,93.444,4.965
20656,20656,93.444,4.965
20657,20657,93.444,4.965
20658,20658,93.444,4.965
20659,20659,93.444,4.965
20660,20660,93.444,4.965
20661,20661,93.444,4.965
20662,20662,93.444,4.965
20663,20663,93.444,4.965
20664,20664,93.444,4.965
20665,20665,93.444,4.965
20666,20666,93.444,4.965
20667,20667,93.444,4.965
20668,20668,93.444,4.965
20669,20669,93.444,4.965
20670,20670,93.444,4.965
20671,20671,93.444,4.965
20672,20672,93.444,4.965
20673,20673,93.444,4.965
20674,20674,93.444,4.965
20675,20675,93.444,4.965
20676,20676,93.444,4.965
20677,20677,93.444,4.965
20678,20678,93.444,4.965
20679,20679,93.444,4.965
20680,20680,93.444,4.965
20681,20681,93.444,4.965
20682,20682,93.444,4.965
20683,20683,93.444,4.965
20684,20684,93.444,4.965
20685,20685,93.444,4.965
20686,20686,93.444,4.965
20687,20687,93.444,4.965
20688,20688,93.444,4.965
20689,20689,93.444,4.965
20690,20690,93.444,4.965
20691,20691,93.444,4.965
20692,20692,93.444,4.965
20693,20693,93.444,4.965
20694,20694,93.444,4.965
20695,20695,93.444,4.965
20696,20696,93.444,4.965
20697,20697,93.444,4.965
20698,20698,93.444,4.965
20699,20699,93.444,4.965
20700,20700,93.444,4.965
20701,20701,93.444,4.965
20702,20702,93.444,4.965
20703,20703,93.444,4.965
20704,20704,93.444,4.965
20705,20705,93.444,4.965
20706,20706,93.444,4.965
20707,20707,93.444,4.965
20708,20708,93.444,4.965
20709,20709,93.444,4.965
20710,20710,93.444,4.965
20711,20711,93.444,4.965
20712,20712,93.444,4.965
20713,20713,93.444,4.965
20714,20714,93.444,4.965
20715,20715,93.444,4.965
20716,20716,93.444,4.965
20717,20717,93.444,4.965
20718,20718,93.444,4.965
20719,20719,93.444,4.965
20720,20720,93.444,4.965
20721,20721,93.444,4.965
20722,20722,93.444,4.965
20723,20723,93.444,4.965
20724,20724,93.444,4.965
20725,20725,93.444,4.965
20726,20726,93.444,4.965
20727,20727,93.444,4.965
20728,20728,93.444,4.965
20729,20729,93.444,4.965
20730,20730,93.444,4.965
20731,20731,93.444,4.965
20732,20732,93.444,4.965
20733,20733,93.444,4.965
20734,20734,93.444,4.965
20735,20735,93.444,4.965
20736,20736,93.444,4.965
20737,20737,93.444,4.965
20738,20738,93.444,4.965
20739,20739,93.444,4.965
20740,20740,93.444,4.965
20741,20741,93.444,4.965
20742,20742,93.444,4.965
20743,20743,93.444,4.965
20744,20744,93.444,4.965
20745,20745,93.444,4.965
20746,20746,93.444,4.965
20747,20747,93.444,4.965
20748,20748,93.444,4.965
20749,20749,93.444,4.965
20750,20750,93.444,4.965
20751,20751,93.444,4.965
20752,20752,93.444,4.965
20753,20753,93.444,4.965
20754,20754,93.444,4.965
20755,20755,93.444,4.965
20756,20756,93.444,4.965
20757,20757,93.444,4.965
20758,20758,93.444,4.965
20759,20759,93.444,4.965
20760,20760,93.444,4.965
20761,20761,93.444,4.965
20762,20762,93.444,4.965
20763,20763,93.444,4.965
20764,20764,93.444,4.965
20765,20765,93.444,4.965
20766,20766,93.444,4.965
20767,20767,93.444,4.965
20768,20768,93.444,4.965
20769,20769,93.444,4.965
20770,20770,93.444,4.965
20771,20771,93.444,4.965
20772,20772,93.444,4.965
20773,20773,93.444,4.965
20774,20774,93.444,4.965
20775,20775,93.444,4.965
20776,20776,93.444,4.965
20777,20777,93.444,4.965
20778,20778,93.444,4.965
20779,20779,93.444,4.965
20780,20780,93.444,4.965
20781,20781,93.444,4.965
20782,20782,93.444,4.965
20783,20783,93.444,4.965
20784,20784,93.444,4.965
20785,20785,93.444,4.965
20786,20786,93.444,4.965
20787,20787,93.444,4.965
20788,20788,93.444,4.965
20789,20789,93.444,4.965
20790,20790,93.444,4.965
20791,20791,93.444,4.965
20792,20792,93.444,4.965
20793,20793,93.444,4.965
20794,20794,93.444,4.965
20795,20795,93.444,4.965
20796,20796,93.444,4.965
20797,20797,93.444,4.965
20798,20798,93.444,4.965
20799,20799,93.444,4.965
20800,20800,93.444,4.965
20801,20801,93.444,4.965
20802,20802,93.444,4.965
20803,20803,93.444,4.965
20804,20804,93.444,4.965
20805,20805,93.444,4.965
20806,20806,93.444,4.965
20807,20807,93.444,4.965
20808,20808,93.444,4.965
20809,20809,93.444,4.965
20810,20810,93.444,4.965
20811,20811,93.444,4.965
20812,20812,93.444,4.965
20813,20813,93.444,4.965
20814,20814,93.444,4.965
20815,20815,93.444,4.965
20816,20816,93.444,4.965
20817,20817,93.444,4.965
20818,20818,93.444,4.965
20819,20819,93.444,4.965
20820,20820,93.444,4.965
20821,20821,93.444,4.965
20822,20822,93.444,4.965
20823,20823,93.444,4.965
20824,20824,93.444,4.965
20825,20825,93.444,4.965
20826,20826,93.444,4.965
20827,20827,93.444,4.965
20828,20828,93.444,4.965
20829,20829,93.444,4.965
20830,20830,93.444,4.965
20831,20831,93.444,4.965
20832,20832,93.444,4.965
20833,20833,93.444,4.965
20834,20834,93.444,4.964
20835,20835,93.444,4.964
20836,20836,93.444,4.964
20837,20837,93.444,4.964
20838,20838,93.444,4.964
20839,20839,93.444,4.964
20840,20840,93.444,4.964
20841,20841,93.444,4.964
20842,20842,93.444,4.964
20843,20843,93.444,4.964
20844,20844,93.444,4.964
20845,20845,93.444,4.964
20846,20846,93.444,4.964
20847,20847,93.444,4.964
20848,20848,93.444,4.964
20849,20849,93.444,4.964
20850,20850,93.444,4.964
20851,20851,93.444,4.964
20852,20852,93.444,4.964
20853,20853,93.444,4.964
20854,20854,93.444,4.964
20855,20855,93.444,4.964
20856,20856,93.444,4.964
20857,20857,93.444,4.964
20858,20858,93.444,4.964
20859,20859,93.444,4.964
20860,20860,93.444,4.964
20861,20861,93.444,4.964
20862,20862,93.444,4.964
20863,20863,93.444,4.964
20864,20864,93.444,4.964
20865,20865,93.444,4.964
20866,20866,93.444,4.964
20867,20867,93.444,4.964
20868,20868,93.444,4.964
20869,20869,93.444,4.964
20870,20870,93.444,4.964
20871,20871,93.444,4.964
20872,20872,93.444,4.964
20873,20873,93.444,4.964
20874,20874,93.444,4.964
20875,20875,93.444,4.964
20876,20876,93.444,4.964
20877,20877,93.444,4.964
20878,20878,93.444,4.964
20879,20879,93.444,4.964
20880,20880,93.444,4.964
20881,20881,93.444,4.964
20882,20882,93.444,4.964
