,client_id,age,job,marital,education,credit_default,mortgage
16809,16809,33,technician,single,high_school,False,True
16810,16810,56,services,married,high_school,False,False
16811,16811,40,services,married,basic_9y,False,False
16812,16812,49,blue-collar,married,basic_9y,False,False
16813,16813,49,blue-collar,married,basic_9y,False,False
16814,16814,36,admin_,married,university_degree,False,False
16815,16815,49,technician,married,basic_4y,False,True
16816,16816,31,entrepreneur,single,university_degree,False,True
16817,16817,49,technician,married,professional_course,False,False
16818,16818,46,blue-collar,married,high_school,False,True
16819,16819,47,technician,divorced,high_school,False,True
16820,16820,33,technician,single,basic_9y,False,False
16821,16821,23,blue-collar,single,basic_9y,False,True
16822,16822,54,technician,married,high_school,False,True
16823,16823,44,admin_,married,university_degree,False,True
16824,16824,53,technician,married,basic_9y,False,True
16825,16825,53,entrepreneur,married,university_degree,False,True
16826,16826,58,blue-collar,married,basic_9y,False,False
16827,16827,59,admin_,married,basic_4y,False,True
16828,16828,59,admin_,married,basic_4y,False,False
16829,16829,54,services,married,basic_9y,False,True
16830,16830,47,technician,divorced,high_school,False,True
16831,16831,52,retired,single,basic_9y,False,False
16832,16832,54,technician,married,high_school,False,False
16833,16833,45,services,married,high_school,False,False
16834,16834,54,services,single,basic_9y,False,False
16835,16835,57,self-employed,married,university_degree,False,False
16836,16836,52,technician,married,professional_course,False,False
16837,16837,53,technician,married,unknown,False,True
16838,16838,52,technician,married,professional_course,False,False
16839,16839,51,services,single,high_school,False,False
16840,16840,47,technician,divorced,high_school,False,True
16841,16841,53,blue-collar,married,unknown,False,False
16842,16842,44,admin_,married,university_degree,False,False
16843,16843,46,technician,divorced,university_degree,False,True
16844,16844,48,management,married,university_degree,False,True
16845,16845,52,blue-collar,married,basic_9y,False,True
16846,16846,39,services,divorced,high_school,False,False
16847,16847,38,admin_,divorced,high_school,False,False
16848,16848,54,technician,married,university_degree,False,True
16849,16849,56,technician,married,professional_course,False,True
16850,16850,36,management,married,unknown,False,True
16851,16851,48,blue-collar,married,basic_4y,False,True
16852,16852,44,services,married,high_school,False,False
16853,16853,55,admin_,married,basic_4y,False,False
16854,16854,57,self-employed,married,basic_4y,False,True
16855,16855,44,blue-collar,married,basic_9y,False,False
16856,16856,49,technician,married,professional_course,False,True
16857,16857,43,blue-collar,single,basic_9y,False,False
16858,16858,43,blue-collar,married,basic_9y,False,False
16859,16859,51,housemaid,divorced,high_school,False,True
16860,16860,52,services,married,high_school,False,False
16861,16861,41,blue-collar,single,basic_6y,False,False
16862,16862,52,services,married,high_school,False,True
16863,16863,45,admin_,married,unknown,False,True
16864,16864,49,technician,married,professional_course,False,True
16865,16865,45,admin_,married,unknown,False,False
16866,16866,39,self-employed,single,high_school,False,False
16867,16867,45,admin_,married,unknown,False,True
16868,16868,57,blue-collar,married,basic_4y,False,True
16869,16869,46,blue-collar,married,high_school,False,True
16870,16870,41,entrepreneur,single,high_school,False,True
16871,16871,51,housemaid,married,basic_4y,False,True
16872,16872,34,services,divorced,high_school,False,False
16873,16873,46,blue-collar,married,unknown,False,False
16874,16874,30,admin_,single,university_degree,False,True
16875,16875,24,services,single,high_school,False,True
16876,16876,46,blue-collar,married,basic_6y,False,True
16877,16877,57,blue-collar,married,unknown,False,True
16878,16878,57,technician,married,professional_course,False,True
16879,16879,43,technician,married,high_school,False,True
16880,16880,43,technician,married,professional_course,False,True
16881,16881,37,blue-collar,single,basic_9y,False,False
16882,16882,35,blue-collar,married,unknown,False,True
16883,16883,29,entrepreneur,married,high_school,False,True
16884,16884,34,blue-collar,divorced,basic_6y,False,True
16885,16885,53,blue-collar,married,unknown,False,False
16886,16886,53,unknown,single,unknown,False,True
16887,16887,55,services,divorced,high_school,False,True
16888,16888,23,blue-collar,single,basic_9y,False,True
16889,16889,35,retired,married,basic_4y,False,False
16890,16890,32,technician,single,university_degree,False,True
16891,16891,45,admin_,married,unknown,False,True
16892,16892,53,blue-collar,married,unknown,False,False
16893,16893,50,blue-collar,married,basic_9y,False,True
16894,16894,50,blue-collar,married,basic_9y,False,False
16895,16895,50,blue-collar,married,basic_9y,False,True
16896,16896,50,unemployed,married,professional_course,False,True
16897,16897,39,admin_,married,university_degree,False,True
16898,16898,53,management,married,unknown,False,True
16899,16899,56,blue-collar,married,basic_4y,False,True
16900,16900,38,technician,single,professional_course,False,True
16901,16901,55,blue-collar,married,basic_6y,False,False
16902,16902,40,blue-collar,single,professional_course,False,True
16903,16903,55,blue-collar,married,basic_6y,False,False
16904,16904,42,management,married,high_school,False,False
16905,16905,41,entrepreneur,single,high_school,False,True
16906,16906,55,services,divorced,high_school,False,False
16907,16907,40,entrepreneur,divorced,unknown,False,False
16908,16908,48,blue-collar,married,basic_4y,False,False
16909,16909,50,management,married,university_degree,False,False
16910,16910,43,admin_,married,university_degree,False,False
16911,16911,34,management,married,university_degree,False,False
16912,16912,51,admin_,married,university_degree,False,False
16913,16913,31,admin_,single,high_school,False,True
16914,16914,27,services,single,high_school,False,False
16915,16915,45,admin_,divorced,high_school,False,False
16916,16916,38,self-employed,married,university_degree,False,True
16917,16917,48,admin_,married,high_school,False,True
16918,16918,53,retired,married,basic_9y,False,True
16919,16919,29,admin_,single,university_degree,False,True
16920,16920,30,admin_,single,university_degree,False,True
16921,16921,35,blue-collar,divorced,basic_9y,False,True
16922,16922,55,unknown,married,basic_4y,False,True
16923,16923,41,entrepreneur,single,high_school,False,True
16924,16924,50,management,married,university_degree,False,False
16925,16925,47,technician,divorced,high_school,False,True
16926,16926,21,unemployed,married,high_school,False,True
16927,16927,59,technician,married,basic_4y,False,True
16928,16928,32,technician,single,university_degree,False,True
16929,16929,55,unknown,married,basic_4y,False,False
16930,16930,43,blue-collar,single,basic_9y,False,False
16931,16931,54,retired,married,basic_9y,False,True
16932,16932,43,blue-collar,married,unknown,False,True
16933,16933,50,blue-collar,divorced,basic_4y,False,False
16934,16934,34,admin_,single,unknown,False,True
16935,16935,36,management,married,university_degree,False,True
16936,16936,40,services,married,basic_9y,False,True
16937,16937,47,technician,divorced,high_school,False,False
16938,16938,59,unknown,married,unknown,False,True
16939,16939,29,technician,single,professional_course,False,False
16940,16940,36,blue-collar,married,basic_6y,False,False
16941,16941,54,technician,married,basic_6y,False,True
16942,16942,48,blue-collar,married,basic_4y,False,False
16943,16943,50,management,married,professional_course,False,False
16944,16944,54,technician,married,basic_6y,False,False
16945,16945,56,blue-collar,married,basic_4y,False,True
16946,16946,39,services,divorced,high_school,False,True
16947,16947,56,management,divorced,university_degree,False,False
16948,16948,53,blue-collar,married,basic_9y,False,True
16949,16949,53,technician,married,unknown,False,True
16950,16950,25,blue-collar,single,basic_9y,False,False
16951,16951,56,blue-collar,married,basic_4y,False,True
16952,16952,25,blue-collar,single,basic_9y,False,True
16953,16953,54,unemployed,married,university_degree,False,True
16954,16954,38,blue-collar,single,high_school,False,False
16955,16955,57,blue-collar,married,basic_4y,False,True
16956,16956,47,technician,divorced,high_school,False,True
16957,16957,43,admin_,married,high_school,False,True
16958,16958,48,unemployed,married,basic_6y,False,True
16959,16959,53,entrepreneur,married,university_degree,False,True
16960,16960,51,management,married,university_degree,False,False
16961,16961,43,entrepreneur,married,high_school,False,False
16962,16962,33,technician,single,basic_9y,False,False
16963,16963,28,blue-collar,married,basic_4y,False,False
16964,16964,35,technician,single,professional_course,False,False
16965,16965,32,blue-collar,married,basic_9y,False,False
16966,16966,48,unemployed,married,basic_6y,False,False
16967,16967,46,blue-collar,married,high_school,False,False
16968,16968,50,management,married,basic_9y,False,True
16969,16969,28,admin_,married,high_school,False,True
16970,16970,30,blue-collar,married,basic_4y,False,True
16971,16971,35,technician,single,professional_course,False,True
16972,16972,51,admin_,married,university_degree,False,True
16973,16973,57,blue-collar,married,basic_4y,False,False
16974,16974,45,admin_,married,unknown,False,True
16975,16975,41,blue-collar,married,high_school,False,True
16976,16976,27,services,single,high_school,False,False
16977,16977,45,entrepreneur,married,university_degree,False,True
16978,16978,42,services,divorced,high_school,False,True
16979,16979,57,blue-collar,married,basic_4y,False,True
16980,16980,22,blue-collar,married,basic_9y,False,True
16981,16981,59,retired,single,professional_course,False,True
16982,16982,31,services,married,basic_9y,False,True
16983,16983,43,entrepreneur,married,high_school,False,True
16984,16984,48,admin_,married,high_school,False,True
16985,16985,59,retired,single,professional_course,False,True
16986,16986,44,admin_,married,university_degree,False,True
16987,16987,44,admin_,married,university_degree,False,True
16988,16988,58,blue-collar,married,basic_4y,False,True
16989,16989,22,blue-collar,married,basic_9y,False,True
16990,16990,49,management,married,high_school,False,False
16991,16991,59,technician,married,university_degree,False,False
16992,16992,50,management,married,university_degree,False,True
16993,16993,59,entrepreneur,married,basic_4y,False,True
16994,16994,48,blue-collar,married,unknown,False,False
16995,16995,58,blue-collar,married,unknown,False,True
16996,16996,50,management,married,university_degree,False,False
16997,16997,51,housemaid,divorced,high_school,False,True
16998,16998,28,blue-collar,married,basic_4y,False,True
16999,16999,33,technician,single,basic_9y,False,True
17000,17000,43,blue-collar,married,basic_9y,False,True
17001,17001,47,technician,divorced,high_school,False,True
17002,17002,30,blue-collar,married,basic_4y,False,True
17003,17003,50,management,married,high_school,False,True
17004,17004,38,technician,divorced,university_degree,False,True
17005,17005,54,technician,married,professional_course,False,False
17006,17006,47,technician,divorced,high_school,False,True
17007,17007,35,services,single,basic_9y,False,True
17008,17008,33,admin_,married,university_degree,False,False
17009,17009,45,blue-collar,married,basic_4y,False,True
17010,17010,38,admin_,single,university_degree,False,True
17011,17011,48,admin_,married,basic_9y,False,True
17012,17012,57,unemployed,married,university_degree,False,True
17013,17013,41,entrepreneur,single,high_school,False,True
17014,17014,57,admin_,married,university_degree,False,True
17015,17015,56,unemployed,married,unknown,False,False
17016,17016,35,services,single,basic_9y,False,True
17017,17017,35,technician,married,professional_course,False,True
17018,17018,28,unemployed,married,university_degree,False,True
17019,17019,34,technician,divorced,university_degree,False,False
17020,17020,54,retired,single,high_school,False,True
17021,17021,47,technician,divorced,high_school,False,False
17022,17022,47,technician,divorced,high_school,False,False
17023,17023,55,unknown,married,basic_4y,False,True
17024,17024,53,self-employed,married,university_degree,False,False
17025,17025,25,technician,divorced,high_school,False,True
17026,17026,49,blue-collar,married,basic_9y,False,True
17027,17027,34,management,single,university_degree,False,False
17028,17028,50,unemployed,married,professional_course,False,False
17029,17029,52,blue-collar,married,basic_9y,False,True
17030,17030,26,technician,single,university_degree,False,False
17031,17031,57,technician,married,professional_course,False,False
17032,17032,57,self-employed,married,university_degree,False,False
17033,17033,51,housemaid,divorced,high_school,False,True
17034,17034,59,unemployed,married,basic_4y,False,True
17035,17035,37,admin_,married,basic_6y,False,True
17036,17036,57,blue-collar,married,basic_4y,False,False
17037,17037,37,technician,married,basic_6y,False,False
17038,17038,49,technician,married,professional_course,False,False
17039,17039,48,admin_,single,high_school,False,False
17040,17040,35,admin_,single,high_school,False,False
17041,17041,52,blue-collar,married,unknown,False,True
17042,17042,36,admin_,single,high_school,False,False
17043,17043,57,blue-collar,married,basic_4y,False,False
17044,17044,52,blue-collar,married,basic_9y,False,False
17045,17045,43,admin_,married,basic_9y,False,False
17046,17046,45,technician,divorced,unknown,False,False
17047,17047,43,entrepreneur,single,university_degree,False,False
17048,17048,60,retired,married,high_school,False,False
17049,17049,49,admin_,divorced,high_school,False,False
17050,17050,41,admin_,married,basic_9y,False,False
17051,17051,52,blue-collar,married,basic_4y,False,False
17052,17052,42,technician,married,professional_course,False,True
17053,17053,49,management,married,university_degree,False,True
17054,17054,46,technician,married,professional_course,False,True
17055,17055,33,technician,single,high_school,False,True
17056,17056,52,blue-collar,married,basic_4y,False,False
17057,17057,31,admin_,divorced,high_school,False,False
17058,17058,32,entrepreneur,divorced,university_degree,False,True
17059,17059,56,technician,divorced,professional_course,False,True
17060,17060,32,entrepreneur,divorced,university_degree,False,False
17061,17061,28,services,single,high_school,False,False
17062,17062,56,services,married,high_school,False,True
17063,17063,50,technician,married,university_degree,False,False
17064,17064,36,services,married,high_school,False,True
17065,17065,47,technician,divorced,professional_course,False,False
17066,17066,49,admin_,married,university_degree,False,False
17067,17067,32,admin_,single,high_school,False,True
17068,17068,35,admin_,single,university_degree,False,True
17069,17069,56,retired,single,professional_course,False,True
17070,17070,27,admin_,married,university_degree,False,False
17071,17071,42,admin_,married,university_degree,False,False
17072,17072,54,blue-collar,married,basic_9y,False,True
17073,17073,51,entrepreneur,married,basic_6y,False,False
17074,17074,27,services,single,high_school,False,False
17075,17075,42,admin_,single,high_school,False,False
17076,17076,46,admin_,married,professional_course,False,False
17077,17077,46,management,married,university_degree,False,False
17078,17078,47,blue-collar,married,basic_4y,False,False
17079,17079,27,technician,single,high_school,False,False
17080,17080,53,management,married,university_degree,False,True
17081,17081,55,technician,married,unknown,False,False
17082,17082,38,blue-collar,divorced,high_school,False,False
17083,17083,27,technician,single,high_school,False,True
17084,17084,40,admin_,married,university_degree,False,True
17085,17085,42,blue-collar,single,basic_4y,False,True
17086,17086,31,self-employed,married,university_degree,False,True
17087,17087,43,admin_,single,high_school,False,True
17088,17088,34,blue-collar,single,unknown,False,False
17089,17089,39,admin_,single,high_school,False,True
17090,17090,50,retired,married,professional_course,False,True
17091,17091,52,blue-collar,single,unknown,False,False
17092,17092,43,admin_,single,high_school,False,True
17093,17093,44,admin_,married,unknown,False,False
17094,17094,28,blue-collar,single,basic_9y,False,False
17095,17095,55,unemployed,married,high_school,False,True
17096,17096,28,blue-collar,single,basic_9y,False,False
17097,17097,39,admin_,single,high_school,False,True
17098,17098,50,technician,married,university_degree,False,False
17099,17099,28,blue-collar,single,basic_9y,False,True
17100,17100,28,blue-collar,single,basic_9y,False,False
17101,17101,45,technician,married,university_degree,False,True
17102,17102,56,blue-collar,married,basic_9y,False,False
17103,17103,32,blue-collar,married,professional_course,False,True
17104,17104,44,blue-collar,married,unknown,False,False
17105,17105,48,admin_,married,university_degree,False,False
17106,17106,38,technician,single,unknown,False,True
17107,17107,32,blue-collar,married,professional_course,False,False
17108,17108,25,technician,single,high_school,False,False
17109,17109,36,services,single,high_school,False,True
17110,17110,45,technician,divorced,unknown,False,False
17111,17111,52,admin_,married,high_school,False,False
17112,17112,44,blue-collar,married,basic_4y,False,True
17113,17113,40,admin_,single,university_degree,False,True
17114,17114,40,admin_,single,university_degree,False,True
17115,17115,40,admin_,single,university_degree,False,False
17116,17116,60,retired,married,high_school,False,True
17117,17117,42,blue-collar,single,basic_4y,False,True
17118,17118,56,technician,married,unknown,False,True
17119,17119,50,admin_,married,university_degree,False,True
17120,17120,48,admin_,divorced,university_degree,False,True
17121,17121,51,retired,married,basic_9y,False,True
17122,17122,43,admin_,single,high_school,False,True
17123,17123,35,services,single,basic_9y,False,False
17124,17124,39,self-employed,married,basic_6y,False,True
17125,17125,53,retired,married,high_school,False,False
17126,17126,40,technician,married,professional_course,False,False
17127,17127,40,technician,married,professional_course,False,False
17128,17128,27,admin_,married,university_degree,False,True
17129,17129,27,admin_,married,university_degree,False,False
17130,17130,52,blue-collar,married,unknown,False,False
17131,17131,39,admin_,married,high_school,False,True
17132,17132,56,self-employed,married,basic_9y,False,False
17133,17133,32,blue-collar,married,basic_4y,False,False
17134,17134,29,services,single,university_degree,False,False
17135,17135,51,technician,divorced,professional_course,False,False
17136,17136,56,blue-collar,married,basic_9y,False,True
17137,17137,38,admin_,married,university_degree,False,False
17138,17138,34,technician,married,university_degree,False,True
17139,17139,42,technician,single,professional_course,False,True
17140,17140,47,blue-collar,married,basic_6y,False,False
17141,17141,33,blue-collar,married,basic_9y,False,False
17142,17142,27,technician,single,unknown,False,True
17143,17143,45,admin_,married,professional_course,False,False
17144,17144,35,management,married,university_degree,False,False
17145,17145,48,admin_,single,high_school,False,False
17146,17146,52,admin_,married,high_school,False,False
17147,17147,46,technician,divorced,university_degree,False,True
17148,17148,56,blue-collar,married,basic_9y,False,True
17149,17149,45,admin_,married,high_school,False,True
17150,17150,57,blue-collar,married,basic_4y,False,False
17151,17151,50,admin_,married,university_degree,False,False
17152,17152,57,blue-collar,married,basic_4y,False,True
17153,17153,60,retired,married,high_school,False,True
17154,17154,60,retired,married,basic_6y,False,False
17155,17155,60,retired,married,basic_6y,False,False
17156,17156,57,blue-collar,married,basic_4y,False,True
17157,17157,31,admin_,single,high_school,False,False
17158,17158,51,technician,divorced,unknown,False,True
17159,17159,51,blue-collar,married,basic_4y,False,False
17160,17160,45,admin_,married,professional_course,False,False
17161,17161,49,admin_,divorced,high_school,False,True
17162,17162,59,blue-collar,married,unknown,False,False
17163,17163,56,blue-collar,married,basic_9y,False,False
17164,17164,43,blue-collar,married,high_school,False,True
17165,17165,31,entrepreneur,married,university_degree,False,True
17166,17166,54,unemployed,married,high_school,False,False
17167,17167,28,blue-collar,single,basic_9y,False,False
17168,17168,50,technician,married,university_degree,False,False
17169,17169,57,retired,single,basic_4y,False,False
17170,17170,39,admin_,married,high_school,False,False
17171,17171,50,technician,married,university_degree,False,True
17172,17172,47,admin_,married,basic_6y,False,True
17173,17173,45,admin_,divorced,high_school,False,True
17174,17174,58,retired,married,professional_course,False,True
17175,17175,46,technician,divorced,university_degree,False,False
17176,17176,55,blue-collar,married,basic_9y,False,False
17177,17177,41,self-employed,married,basic_9y,False,True
17178,17178,53,technician,married,professional_course,False,False
17179,17179,54,retired,married,professional_course,False,True
17180,17180,53,technician,married,professional_course,False,False
17181,17181,59,retired,divorced,basic_9y,False,True
17182,17182,40,blue-collar,married,basic_9y,False,False
17183,17183,51,housemaid,married,basic_4y,False,True
17184,17184,28,blue-collar,single,basic_9y,False,True
17185,17185,56,technician,married,unknown,False,True
17186,17186,27,admin_,married,university_degree,False,False
17187,17187,49,admin_,married,high_school,False,False
17188,17188,57,admin_,single,unknown,False,True
17189,17189,51,services,married,high_school,False,True
17190,17190,38,technician,single,unknown,False,False
17191,17191,54,technician,married,professional_course,False,True
17192,17192,51,blue-collar,married,basic_9y,False,True
17193,17193,41,admin_,married,basic_9y,False,True
17194,17194,48,admin_,single,high_school,False,True
17195,17195,54,technician,married,professional_course,False,False
17196,17196,58,retired,married,professional_course,False,True
17197,17197,55,management,married,basic_9y,False,True
17198,17198,52,blue-collar,married,basic_9y,False,True
17199,17199,42,admin_,married,high_school,False,True
17200,17200,34,technician,married,university_degree,False,True
17201,17201,58,retired,married,professional_course,False,True
17202,17202,50,blue-collar,married,basic_9y,False,True
17203,17203,48,blue-collar,married,basic_4y,False,False
17204,17204,53,admin_,married,university_degree,False,False
17205,17205,54,retired,married,professional_course,False,False
17206,17206,39,admin_,married,university_degree,False,True
17207,17207,52,blue-collar,married,basic_4y,False,False
17208,17208,59,retired,divorced,university_degree,False,False
17209,17209,28,blue-collar,single,basic_9y,False,False
17210,17210,42,admin_,single,high_school,False,False
17211,17211,54,unemployed,married,high_school,False,True
17212,17212,51,technician,divorced,unknown,False,False
17213,17213,28,technician,single,unknown,False,True
17214,17214,35,services,single,basic_9y,False,False
17215,17215,28,blue-collar,single,basic_9y,False,False
17216,17216,39,admin_,married,university_degree,False,False
17217,17217,55,retired,married,basic_4y,False,True
17218,17218,55,retired,married,basic_4y,False,True
17219,17219,52,blue-collar,married,basic_4y,False,True
17220,17220,56,admin_,married,university_degree,False,False
17221,17221,48,self-employed,divorced,professional_course,False,False
17222,17222,53,management,married,university_degree,False,True
17223,17223,54,blue-collar,married,basic_9y,False,False
17224,17224,26,services,married,high_school,False,True
17225,17225,60,management,married,university_degree,False,False
17226,17226,49,technician,married,professional_course,False,True
17227,17227,32,admin_,single,high_school,False,True
17228,17228,55,unemployed,married,high_school,False,True
17229,17229,52,blue-collar,married,basic_4y,False,True
17230,17230,30,technician,married,high_school,False,False
17231,17231,58,admin_,married,basic_9y,False,False
17232,17232,50,technician,married,university_degree,False,False
17233,17233,38,blue-collar,married,high_school,False,False
17234,17234,56,admin_,married,university_degree,False,True
17235,17235,36,services,married,high_school,False,False
17236,17236,51,entrepreneur,married,basic_6y,False,False
17237,17237,32,entrepreneur,divorced,university_degree,False,False
17238,17238,50,housemaid,married,basic_4y,False,False
17239,17239,46,technician,divorced,university_degree,False,False
17240,17240,45,admin_,married,basic_6y,False,False
17241,17241,47,admin_,married,university_degree,False,False
17242,17242,41,admin_,married,basic_9y,False,False
17243,17243,57,entrepreneur,divorced,high_school,False,False
17244,17244,55,retired,married,professional_course,False,True
17245,17245,46,technician,married,professional_course,False,False
17246,17246,51,services,married,high_school,False,True
17247,17247,42,admin_,married,university_degree,False,False
17248,17248,27,technician,single,unknown,False,True
17249,17249,36,unknown,single,unknown,False,False
17250,17250,58,services,married,high_school,False,False
17251,17251,33,technician,single,high_school,False,True
17252,17252,33,services,married,high_school,False,True
17253,17253,28,services,single,high_school,False,True
17254,17254,58,services,married,high_school,False,True
17255,17255,42,blue-collar,single,basic_4y,False,False
17256,17256,52,admin_,divorced,high_school,False,False
17257,17257,43,technician,married,professional_course,False,False
17258,17258,51,entrepreneur,married,basic_6y,False,True
17259,17259,53,retired,married,professional_course,False,False
17260,17260,39,self-employed,married,university_degree,False,False
17261,17261,49,technician,married,professional_course,False,False
17262,17262,51,admin_,married,university_degree,False,False
17263,17263,48,admin_,single,high_school,False,False
17264,17264,60,technician,married,high_school,False,False
17265,17265,28,services,married,high_school,False,False
17266,17266,46,student,single,unknown,False,True
17267,17267,59,retired,married,basic_9y,False,False
17268,17268,45,blue-collar,married,basic_4y,False,False
17269,17269,49,admin_,divorced,high_school,False,True
17270,17270,52,admin_,married,university_degree,False,False
17271,17271,35,unemployed,single,basic_9y,False,False
17272,17272,35,management,divorced,university_degree,False,False
17273,17273,27,admin_,single,university_degree,False,False
17274,17274,52,services,married,high_school,False,True
17275,17275,31,services,married,high_school,False,False
17276,17276,43,entrepreneur,married,university_degree,False,False
17277,17277,58,technician,married,basic_4y,False,False
17278,17278,59,admin_,married,unknown,False,True
17279,17279,54,admin_,married,university_degree,False,False
17280,17280,51,entrepreneur,married,basic_6y,False,True
17281,17281,52,blue-collar,married,basic_4y,False,True
17282,17282,57,retired,single,basic_4y,False,False
17283,17283,53,retired,married,high_school,False,True
17284,17284,59,retired,married,high_school,False,True
17285,17285,52,blue-collar,married,basic_9y,False,False
17286,17286,32,admin_,single,high_school,False,True
17287,17287,35,unemployed,single,basic_9y,False,True
17288,17288,42,self-employed,married,basic_4y,False,True
17289,17289,56,services,married,high_school,False,False
17290,17290,42,admin_,married,university_degree,False,False
17291,17291,46,student,single,unknown,False,True
17292,17292,44,blue-collar,married,basic_9y,False,False
17293,17293,38,admin_,divorced,high_school,False,True
17294,17294,56,admin_,married,university_degree,False,False
17295,17295,53,technician,married,professional_course,False,False
17296,17296,56,admin_,married,high_school,False,True
17297,17297,57,admin_,single,unknown,False,False
17298,17298,48,admin_,single,high_school,False,True
17299,17299,58,unemployed,divorced,high_school,False,False
17300,17300,47,blue-collar,married,basic_6y,False,True
17301,17301,25,management,single,university_degree,False,True
17302,17302,42,management,married,high_school,False,True
17303,17303,46,technician,divorced,university_degree,False,False
17304,17304,45,blue-collar,married,basic_4y,False,False
17305,17305,58,blue-collar,married,basic_4y,False,True
17306,17306,53,blue-collar,married,unknown,False,True
17307,17307,51,admin_,single,university_degree,False,False
17308,17308,28,admin_,single,high_school,False,False
17309,17309,56,technician,married,unknown,False,True
17310,17310,56,technician,married,basic_9y,False,False
17311,17311,40,admin_,divorced,basic_9y,False,True
17312,17312,28,blue-collar,single,basic_9y,False,False
17313,17313,39,admin_,married,university_degree,False,False
17314,17314,50,retired,married,professional_course,False,True
17315,17315,44,blue-collar,married,basic_9y,False,False
17316,17316,50,blue-collar,married,basic_9y,False,True
17317,17317,54,technician,married,professional_course,False,False
17318,17318,49,technician,married,professional_course,False,True
17319,17319,55,blue-collar,married,basic_9y,False,True
17320,17320,55,admin_,divorced,professional_course,False,False
17321,17321,46,admin_,married,high_school,False,True
17322,17322,43,admin_,married,high_school,False,True
17323,17323,44,management,married,high_school,False,True
17324,17324,47,technician,divorced,professional_course,False,True
17325,17325,42,unknown,single,university_degree,False,True
17326,17326,44,blue-collar,married,basic_9y,False,False
17327,17327,48,services,married,high_school,False,True
17328,17328,55,blue-collar,married,basic_9y,False,False
17329,17329,36,admin_,married,university_degree,False,True
17330,17330,42,unknown,married,unknown,False,True
17331,17331,54,housemaid,divorced,university_degree,False,True
17332,17332,54,technician,married,basic_6y,False,True
17333,17333,30,blue-collar,single,basic_9y,False,True
17334,17334,42,entrepreneur,single,university_degree,False,False
17335,17335,45,entrepreneur,single,university_degree,False,False
17336,17336,59,admin_,divorced,high_school,False,True
17337,17337,42,self-employed,married,university_degree,False,False
17338,17338,51,blue-collar,married,basic_9y,False,False
17339,17339,50,management,divorced,university_degree,False,False
17340,17340,44,technician,divorced,university_degree,False,True
17341,17341,40,admin_,divorced,high_school,False,True
17342,17342,37,student,married,unknown,False,True
17343,17343,51,technician,married,basic_9y,False,True
17344,17344,49,unknown,unknown,unknown,False,True
17345,17345,44,admin_,married,high_school,False,False
17346,17346,47,technician,single,professional_course,False,True
17347,17347,41,services,married,high_school,False,True
17348,17348,44,services,divorced,high_school,False,False
17349,17349,56,admin_,divorced,basic_6y,False,False
17350,17350,47,management,single,university_degree,False,False
17351,17351,56,management,married,basic_9y,False,True
17352,17352,41,services,married,high_school,False,True
17353,17353,51,retired,divorced,professional_course,False,True
17354,17354,42,admin_,married,basic_9y,False,True
17355,17355,40,blue-collar,married,basic_6y,False,True
17356,17356,37,admin_,married,university_degree,False,True
17357,17357,45,admin_,married,high_school,False,True
17358,17358,34,admin_,married,high_school,False,True
17359,17359,43,blue-collar,married,basic_9y,False,False
17360,17360,51,admin_,divorced,university_degree,False,False
17361,17361,49,admin_,married,high_school,False,True
17362,17362,43,admin_,single,university_degree,False,True
17363,17363,36,blue-collar,married,basic_9y,False,True
17364,17364,50,management,divorced,university_degree,False,False
17365,17365,47,technician,single,professional_course,False,True
17366,17366,42,self-employed,married,university_degree,False,False
17367,17367,36,blue-collar,single,basic_9y,False,False
17368,17368,38,technician,married,university_degree,False,True
17369,17369,48,services,married,high_school,False,True
17370,17370,44,blue-collar,single,high_school,False,False
17371,17371,56,blue-collar,married,basic_4y,False,False
17372,17372,59,retired,married,university_degree,False,True
17373,17373,40,blue-collar,married,professional_course,False,True
17374,17374,38,technician,married,professional_course,False,False
17375,17375,46,services,married,high_school,False,False
17376,17376,46,management,married,university_degree,False,False
17377,17377,44,blue-collar,single,high_school,False,False
17378,17378,37,admin_,divorced,high_school,False,False
17379,17379,43,services,married,basic_6y,False,False
17380,17380,43,services,married,basic_6y,False,True
17381,17381,31,management,single,university_degree,False,True
17382,17382,55,admin_,married,high_school,False,True
17383,17383,53,admin_,married,university_degree,False,True
17384,17384,43,management,married,university_degree,False,False
17385,17385,45,services,married,professional_course,False,True
17386,17386,41,services,married,high_school,False,True
17387,17387,51,admin_,divorced,university_degree,False,True
17388,17388,47,management,single,university_degree,False,True
17389,17389,58,retired,married,unknown,False,True
17390,17390,48,services,married,high_school,False,True
17391,17391,43,services,married,basic_6y,False,False
17392,17392,51,management,married,university_degree,False,False
17393,17393,45,admin_,divorced,university_degree,False,True
17394,17394,57,technician,married,professional_course,False,True
17395,17395,44,technician,divorced,university_degree,False,False
17396,17396,58,retired,divorced,basic_4y,False,True
17397,17397,43,management,married,university_degree,False,True
17398,17398,58,retired,married,unknown,False,True
17399,17399,59,admin_,divorced,basic_4y,False,True
17400,17400,38,admin_,married,high_school,False,True
17401,17401,30,admin_,married,high_school,False,False
17402,17402,43,technician,divorced,high_school,False,True
17403,17403,58,retired,married,unknown,False,True
17404,17404,51,technician,married,basic_9y,False,False
17405,17405,44,technician,divorced,university_degree,False,False
17406,17406,40,blue-collar,married,professional_course,False,False
17407,17407,46,management,married,university_degree,False,False
